id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
42013094,42,Pennsylvania,PA,Franklin County,Waynesboro,Pen Mar,CDP,place,17268,717,1912993,17949,39.726323,-77.51597,97077.5693118905,99879,96044.696245107+0i,456
42013096,42,Pennsylvania,PA,Bucks County,Langhorne,Penndel,Borough,place,19047,215,1081943,0,40.155166,-74.914655,113666.93063631,91162,124836.660239219+0i,1014
42013098,42,Pennsylvania,PA,Luzerne County,Mountaintop,Penn Lake Park,Borough,place,18707,570,4018157,213894,41.117229,-75.773958,99523.8724438458,253355,78750.3533743407+0i,137
42013100,42,Pennsylvania,PA,Allegheny County,Carnegie,Pennsbury Village,Borough,place,15106,412,195585,0,40.428245,-80.101093,109829.609315831,83377,120530.460838877+0i,489
42013102,42,Pennsylvania,PA,Berks County,Reading,Pennside,CDP,place,19606,610,2381482,25116,40.339184,-75.877687,102725.088541453,91186,104810.366758214+0i,1586
42013104,42,Pennsylvania,PA,York County,Hanover,Pennville,CDP,place,17331,717,1895824,0,39.788001,-76.990565,77680.3618303348,77579,70637.6526901697+0i,717
42013106,42,Pennsylvania,PA,Montgomery County,Wynnewood,Penn Wynne,CDP,place,19096,610,2753695,0,39.986667,-75.27147,196339.149139289,214401,198004.760526795+0i,2151
42013108,42,Pennsylvania,PA,Bucks County,Perkasie,Perkasie,Borough,place,18944,215,6566489,74938,40.371737,-75.292772,136959.260453745,119333,145236.781678376+0i,3275
42013110,42,Pennsylvania,PA,Huntingdon County,Alexandria,Petersburg,Borough,place,16611,814,861606,0,40.572598,-78.050615,58235.0249277051,62568,52207.636955243+0i,202
42013112,42,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia city,City,place,19140,215,347519465,22089787,40.009376,-75.133346,115421.946110355,94488,130601.002922069+0i,581050
42013114,42,Pennsylvania,PA,Chester County,Phoenixville,Phoenixville,Borough,place,19460,484,9090656,540189,40.135201,-75.522699,121166.658161628,100708,130689.345454341+0i,7543
42013116,42,Pennsylvania,PA,Luzerne County,Sweet Valley,Pikes Creek,CDP,place,18656,570,3271885,0,41.308618,-76.102899,70578.356911872,81789,63974.2265265533+0i,95
42013118,42,Pennsylvania,PA,Centre County,Snow Shoe,Pine Glen,CDP,place,16874,814,463070,0,41.088678,-78.057971,94571.8825128628,300000,91198.3712161292+0i,80
42013120,42,Pennsylvania,PA,Centre County,Pine Grove Mills,Pine Grove Mills,CDP,place,16868,814,6485252,0,40.731529,-77.888417,143406.042198409,300000,154901.957730723+0i,446
42013122,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Pitcairn,Borough,place,15203,412,1308208,0,40.407779,-79.776344,68856.4733877476,57930,81036.9175086046+0i,1554
42013124,42,Pennsylvania,PA,Luzerne County,Pittston,Pittston city,City,place,18640,570,4016989,401746,41.32792,-75.785684,113441.064477344,82573,134013.303581978+0i,3391
42013126,42,Pennsylvania,PA,Luzerne County,Plains,Plains,CDP,place,18705,570,3311850,0,41.275797,-75.851861,92724.6564444867,90393,86170.8562115168+0i,1965
42013128,42,Pennsylvania,PA,Centre County,Pleasant Gap,Pleasant Gap,CDP,place,16823,814,4210220,0,40.867379,-77.743784,86062.8690439273,82213,84566.2432870149+0i,1209
42013130,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Pleasant Hills,Borough,place,15236,412,7191770,0,40.329816,-79.959637,133335.300763939,115843,140224.032774397+0i,3474
42013132,42,Pennsylvania,PA,Bedford County,New Paris,Pleasantville,Borough,place,15554,814,192065,0,40.17972,-78.61327,71338.4448304572,131020,0+74800.3528513049i,85
42013134,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Plum,Borough,place,15239,724,74030472,979252,40.501869,-79.748178,128507.792850964,107745,134970.332047748+0i,11062
42013136,42,Pennsylvania,PA,Indiana County,Rural Valley,Plumville,Borough,place,16249,724,1283702,0,40.792487,-79.179355,76090.8941259805,79665,71042.3582438663+0i,120
42013138,42,Pennsylvania,PA,Montgomery County,Plymouth Meeting,Plymouth Meeting,CDP,place,19462,610,9762367,0,40.109903,-75.279815,164604.644546575,162672,170057.658104964+0i,2464
42013140,42,Pennsylvania,PA,Pike County,Dingmans Ferry,Pocono Mountain Lake Estates,CDP,place,18328,570,5509727,63508,41.155333,-74.965055,72531.2200138147,83727,64566.7663397568+0i,317
42013142,42,Pennsylvania,PA,Pike County,Dingmans Ferry,Pocono Ranch Lands,CDP,place,18328,570,5200258,764,41.182699,-74.965969,99486.0477451442,300000,96128.0796119687+0i,344
42013144,42,Pennsylvania,PA,Pike County,Shohola,Pocono Woodland Lakes,CDP,place,18458,570,16155247,208643,41.323616,-74.890774,150921.29256397,141166,156940.861996407+0i,946
42013146,42,Pennsylvania,PA,Venango County,Franklin,Polk,Borough,place,16323,814,5251548,32976,41.368404,-79.92926,62657.9076546133,67051,32048.4708969116+0i,203
42013148,42,Pennsylvania,PA,Cambria County,Portage,Portage,Borough,place,15946,814,1704562,0,40.386879,-78.67468,77421.0964796309,75203,80983.2316265707+0i,1105
42013150,42,Pennsylvania,PA,Schuylkill County,Saint Clair,Port Carbon,Borough,place,17970,570,1953274,0,40.696914,-76.166618,78147.4904502364,73327,81434.7514817855+0i,781
42013152,42,Pennsylvania,PA,Butler County,Prospect,Portersville,Borough,place,16052,724,2059099,0,40.924335,-80.146877,78876.3284656669,85072,72829.8040605535+0i,111
42013154,42,Pennsylvania,PA,Centre County,Port Matilda,Port Matilda,Borough,place,16870,814,1457280,0,40.800309,-78.052283,84225.4319204348,78234,81531.1038312428+0i,312
42013156,42,Pennsylvania,PA,Snyder County,Dalmatia,Port Trevorton,CDP,place,17017,570,8509984,16649,40.697903,-76.89476,62394.1481137503,61865,56353.2042492491+0i,234
42013158,42,Pennsylvania,PA,Mifflin County,Reedsville,Potlicker Flats,CDP,place,17084,717,443764,563,40.727004,-77.606032,51196.2204669406,300000,40530.3557436866+0i,91
42013160,42,Pennsylvania,PA,Montgomery County,Pottstown,Pottstown,Borough,place,19464,610,12631751,224820,40.250924,-75.644754,96773.11734515,85989,105391.490576296+0i,9261
42013162,42,Pennsylvania,PA,Luzerne County,Kingston,Pringle,Borough,place,18704,570,1204815,0,41.277246,-75.901471,73036.6031341852,71819,75345.3186749123+0i,424
42013164,42,Pennsylvania,PA,Wayne County,Honesdale,Prompton,Borough,place,18431,570,3969207,347301,41.592434,-75.32376,97130.396622015,85042,97368.5799282975+0i,98
42013166,42,Pennsylvania,PA,Cameron County,Emporium,Prospect Park,CDP,place,15834,814,1577031,15943,41.518671,-78.210027,65638.5106760478,300000,61769.9430742309+0i,132
42013168,42,Pennsylvania,PA,Jefferson County,Punxsutawney,Punxsutawney,Borough,place,15767,814,8683571,165673,40.943745,-78.974766,75643.2523440346,67577,84829.9973240809+0i,2502
42013170,42,Pennsylvania,PA,Crawford County,Linesville,Pymatuning North,CDP,place,16424,814,4929869,7560,41.666091,-80.465313,62829.9988858149,70708,34521.3512898619+0i,141
42013172,42,Pennsylvania,PA,Bucks County,Quakertown,Quakertown,Borough,place,18951,215,5262478,12428,40.439678,-75.345766,98258.9552645966,87640,104320.685023981+0i,3565
42013174,42,Pennsylvania,PA,York County,York,Queens Gate,CDP,place,17403,717,1493980,0,39.94064,-76.68738,103426.257224062,74658,117544.534538569+0i,763
42013176,42,Pennsylvania,PA,York County,Glen Rock,Railroad,Borough,place,17327,717,1653144,0,39.75961,-76.696073,98447.2913826203,88720,100647.051291293+0i,84
42013178,42,Pennsylvania,PA,Centre County,Pine Grove Mills,Ramblewood,CDP,place,16868,814,8027018,0,40.723772,-77.943198,99007.0777048738,250000,55407.1441653479+0i,369
42013180,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Rankin,Borough,place,15218,412,1131840,172230,40.409877,-79.879279,52963.1844420811,53248,53792.324964904+0i,914
42013182,42,Pennsylvania,PA,Northampton County,Easton,Raubsville,CDP,place,18042,484,4121542,281170,40.625555,-75.205736,142400.3375995,300000,144332.551782322+0i,357
42013184,42,Pennsylvania,PA,Lycoming County,Williamsport,Rauchtown,CDP,place,17702,570,4616588,7872,41.127628,-77.242649,70328.3780564763,300000,58978.4979616638+0i,32
42013186,42,Pennsylvania,PA,Berks County,Reading,Reading city,City,place,19601,610,25567073,668285,40.33922,-75.926277,67871.2132719543,56233,82151.1185709593+0i,30090
42013188,42,Pennsylvania,PA,Centre County,Rebersburg,Rebersburg,CDP,place,16872,814,3521927,0,40.942677,-77.444031,80819.3794258781,83148,78254.4280921961+0i,195
42013190,42,Pennsylvania,PA,York County,Red Lion,Red Lion,Borough,place,17356,717,3399570,0,39.898606,-76.607749,93590.2775983601,75335,104235.191349035+0i,2541
42013192,42,Pennsylvania,PA,Lancaster County,Willow Street,Refton,CDP,place,17584,717,3106545,56692,39.951147,-76.243963,71406.6244621868,127286,0+71197.1490327689i,56
42013194,42,Pennsylvania,PA,Berks County,Reading,Reiffton,CDP,place,19606,610,4905956,2679,40.310767,-75.861528,133230.01523931,144439,126767.250937364+0i,1685
42013196,42,Pennsylvania,PA,Lancaster County,Denver,Reinholds,CDP,place,17517,717,2384322,10752,40.270814,-76.123529,115922.291767473,265206,109280.670437374+0i,586
42013198,42,Pennsylvania,PA,Schuylkill County,Schuylkill Haven,Renningers,CDP,place,17972,570,3019076,0,40.649665,-76.148445,176422.514590151,300000,189513.425847115+0i,204
42013200,42,Pennsylvania,PA,Fayette County,Brownsville,Republic,CDP,place,15417,724,1872851,0,39.966378,-79.876818,86150.8027291119,86399,83135.1995708817+0i,328
42013202,42,Pennsylvania,PA,McKean County,Duke Center,Rew,CDP,place,16729,814,2541518,0,41.899207,-78.538802,198606.991641256,244911,209391.639471296+0i,43
42013204,42,Pennsylvania,PA,Jefferson County,Reynoldsville,Reynoldsville,Borough,place,15851,814,3793756,72130,41.094622,-78.888337,81465.2478474054,68773,88985.1910781271+0i,1239
42013206,42,Pennsylvania,PA,Greene County,East Millsboro,Rices Landing,Borough,place,15443,724,2057151,303522,39.944948,-79.998169,76537.2347740033,78297,73329.4714962264+0i,187
42013208,42,Pennsylvania,PA,Bucks County,Holland,Richboro,CDP,place,18966,215,11339976,74948,40.225413,-74.992957,199245.836283435,300000,200024.027054675+0i,2216
42013210,42,Pennsylvania,PA,Snyder County,Richfield,Richfield,CDP,place,17086,717,3011113,5176,40.683701,-77.123664,56232.6640614405,56448,56794.0673550971+0i,27
42013212,42,Pennsylvania,PA,Bucks County,Quakertown,Richlandtown,Borough,place,18951,215,674287,0,40.47253,-75.321158,102017.422530957,87637,105569.599736049+0i,446
42013214,42,Pennsylvania,PA,Delaware County,Ridley Park,Ridley Park,Borough,place,19078,610,2794195,13301,39.877989,-75.325471,136393.071925938,113983,145061.341120529+0i,2850
42013216,42,Pennsylvania,PA,Clarion County,Rimersburg,Rimersburg,Borough,place,16248,814,941978,0,41.040797,-79.502406,69214.1411683121,62047,76039.6439455507+0i,395
42013218,42,Pennsylvania,PA,Cambria County,Johnstown,Riverside,CDP,place,15905,814,300904,41171,40.283648,-78.921728,57081.6788251992,54343,57045.0200178712+0i,161
42013220,42,Pennsylvania,PA,Berks County,Reading,Riverview Park,CDP,place,19605,610,2568350,77024,40.391833,-75.950098,116539.965034205,300000,123230.97318483+0i,1102
42013222,42,Pennsylvania,PA,Berks County,Robesonia,Robesonia,Borough,place,19551,610,2307346,6812,40.348619,-76.138564,94262.7196137726,80987,98946.3435360671+0i,837
42013224,42,Pennsylvania,PA,Beaver County,Rochester,Rochester,Borough,place,15074,724,1523129,364238,40.702656,-80.283433,83945.2398773016,73321,97834.6345422685+0i,1639
42013226,42,Pennsylvania,PA,Montgomery County,Philadelphia,Rockledge,Borough,place,19111,215,900568,0,40.082222,-75.08981,126128.369690605,105057,133247.882230924+0i,1027
42013228,42,Pennsylvania,PA,Greene County,Waynesburg,Rogersville,CDP,place,15370,724,1057794,0,39.880646,-80.26937,102939.947138038,300000,100610.336175505+0i,81
42013230,42,Pennsylvania,PA,Bradford County,Rome,Rome,Borough,place,18837,570,1347408,19440,41.857981,-76.341101,126215.704388158,109505,139881.48294406+0i,141
42013232,42,Pennsylvania,PA,Lancaster County,Lancaster,Ronks,CDP,place,17602,717,1744663,424,40.028441,-76.17608,76551.0058179327,300000,65194.9361401771+0i,124
42013234,42,Pennsylvania,PA,Northampton County,Pen Argyl,Roseto,Borough,place,18072,610,1628195,15523,40.878286,-75.220231,93566.8138543597,96083,79560.4554978669+0i,665
42013236,42,Pennsylvania,PA,Tioga County,Mansfield,Roseville,Borough,place,16933,570,1231349,0,41.863696,-76.957577,72585.6837998605,73120,70486.9565435748+0i,72
42013238,42,Pennsylvania,PA,Allegheny County,Carnegie,Rosslyn Farms,Borough,place,15106,412,1450326,0,40.422418,-80.088551,208461.367719681,230233,207807.641936683+0i,178
42013240,42,Pennsylvania,PA,Lancaster County,Lititz,Rothsville,CDP,place,17543,717,6382806,43322,40.153073,-76.247813,163085.17871037,132708,174130.568338335+0i,960
42013242,42,Pennsylvania,PA,Venango County,Oil City,Rouseville,Borough,place,16301,814,2313734,31630,41.468503,-79.681234,61998.5842186545,63002,58335.581123254+0i,203
42013244,42,Pennsylvania,PA,Fayette County,Brownsville,Rowes Run,CDP,place,15417,724,3190293,0,40.008863,-79.817719,73297.1230587185,78426,65721.2314303968+0i,211
42013246,42,Pennsylvania,PA,Montgomery County,Royersford,Royersford,Borough,place,19468,610,2020441,110638,40.186326,-75.538885,97197.5742321291,87396,102792.109027114+0i,2159
42013248,42,Pennsylvania,PA,Armstrong County,Rural Valley,Rural Valley,Borough,place,16249,724,5468260,0,40.799109,-79.314947,87977.5084420571,85604,82594.3440483431+0i,372
42013250,42,Pennsylvania,PA,Allegheny County,Cheswick,Russellton,CDP,place,15024,724,3720560,0,40.60812,-79.840125,93102.1634589287,250000,79867.6972631899+0i,709
42013252,42,Pennsylvania,PA,Delaware County,Folsom,Rutledge,Borough,place,19033,610,370337,0,39.900949,-75.327422,152589.528139685,135293,161419.896710676+0i,284
42013254,42,Pennsylvania,PA,Schuylkill County,Saint Clair,St. Clair,Borough,place,17970,570,3193749,0,40.721092,-76.190338,68775.3319362913,63710,72075.366795909+0i,1245
42013256,42,Pennsylvania,PA,Berks County,Reading,St. Lawrence,Borough,place,19606,610,2251040,707,40.325786,-75.865735,109060.661123571,91007,114186.917540242+0i,762
42013258,42,Pennsylvania,PA,Cambria County,Sidman,St. Michael,CDP,place,15955,814,2695437,28503,40.324714,-78.766403,161029.331194253,300000,166464.737723855+0i,167
42013260,42,Pennsylvania,PA,Westmoreland County,Latrobe,St. Vincent College,CDP,place,15650,724,1304185,0,40.291313,-79.405461,0,0,0+0i,0
42013262,42,Pennsylvania,PA,Cambria County,Sidman,Salix,CDP,place,15955,814,2510187,0,40.288604,-78.766645,90829.5614453906,100287,86788.1217722616+0i,500
42013264,42,Pennsylvania,PA,Huntingdon County,Three Springs,Saltillo,Borough,place,17264,814,652505,0,40.211757,-78.006234,81491.6999087754,86697,77268.424484341+0i,119
42013266,42,Pennsylvania,PA,Lancaster County,Landisville,Salunga,CDP,place,17538,717,4659273,1352,40.092903,-76.428155,137098.511389027,119988,142875.186144931+0i,1164
42013268,42,Pennsylvania,PA,Lebanon County,Lebanon,Sand Hill,CDP,place,17046,717,2609329,0,40.361355,-76.421735,83861.4245987966,85235,77369.3328325408+0i,947
42013270,42,Pennsylvania,PA,Mercer County,Stoneboro,Sandy Lake,Borough,place,16153,724,2155260,0,41.350221,-80.083691,116056.38416996,96513,128163.491498248+0i,265
42013272,42,Pennsylvania,PA,Cambria County,Cresson,Sankertown,Borough,place,16630,814,764152,0,40.471361,-78.592071,83933.5320455598,79532,83912.9477595057+0i,280
42013274,42,Pennsylvania,PA,Pike County,Dingmans Ferry,Saw Creek,CDP,place,18328,570,8252320,56812,41.119475,-75.046271,141716.905357133,124470,149444.131097246+0i,1216
42013276,42,Pennsylvania,PA,Bedford County,Saxton,Saxton,Borough,place,16678,814,1052616,0,40.212708,-78.247061,57977.6373992594,64194,55461.9149431829+0i,300
42013278,42,Pennsylvania,PA,Bradford County,Sayre,Sayre,Borough,place,18840,570,5236375,35098,41.985801,-76.520374,98302.5242222916,86410,108087.768696337+0i,2540
42013280,42,Pennsylvania,PA,Lebanon County,Myerstown,Schaefferstown,CDP,place,17067,717,6953517,0,40.296848,-76.293852,114934.95199426,112652,109588.244707929+0i,409
42013282,42,Pennsylvania,PA,Cumberland County,Carlisle,Schlusser,CDP,place,17013,717,7555762,137838,40.24303,-77.177324,132586.237447399,98979,144830.106408687+0i,2201
42013284,42,Pennsylvania,PA,Lancaster County,Denver,Schoeneck,CDP,place,17517,717,7997596,77614,40.244437,-76.174767,147683.547633681,300000,157608.928960008+0i,319
42013286,42,Pennsylvania,PA,Schuylkill County,Schuylkill Haven,Schuylkill Haven,Borough,place,17972,570,3620953,14591,40.628257,-76.172496,130409.554287262,96295,147327.66665184+0i,2166
42013288,42,Pennsylvania,PA,Franklin County,Chambersburg,Scotland,CDP,place,17202,717,2134331,0,39.96977,-77.584408,159230.979861563,117449,178313.909351871+0i,485
42013290,42,Pennsylvania,PA,Lackawanna County,Scranton,Scranton city,City,place,18505,570,65550826,592027,41.404178,-75.665908,94112.2135310563,81212,106073.261442276+0i,28946
42013292,42,Pennsylvania,PA,Bucks County,Perkasie,Sellersville,Borough,place,18944,215,2962661,63983,40.36054,-75.306872,116173.704018757,101938,119043.393422948+0i,1703
42013294,42,Pennsylvania,PA,Venango County,Seneca,Seneca,CDP,place,16346,814,5821604,0,41.376952,-79.707348,84252.5058907207,86215,77676.6245488441+0i,493
42013296,42,Pennsylvania,PA,Fayette County,Melcroft,Seven Springs,Borough,place,15462,724,2806810,0,40.025101,-79.293362,20332.8611014814,300000,6699.88538942271+0i,10
42013298,42,Pennsylvania,PA,York County,York,Seven Valleys,Borough,place,17403,717,2821213,0,39.854529,-76.766677,81044.3236920176,81207,82149.819401305+0i,200
42013300,42,Pennsylvania,PA,Allegheny County,Sewickley,Sewickley,Borough,place,15143,412,2588384,355898,40.540029,-80.179189,171115.474405339,180885,178269.169295382+0i,1740
42013302,42,Pennsylvania,PA,Allegheny County,Sewickley,Sewickley Hills,Borough,place,15143,412,6393593,0,40.568047,-80.127136,191723.244670777,202531,192419.884262864+0i,228
42013304,42,Pennsylvania,PA,Northumberland County,Coal Township,Shamokin city,City,place,17866,570,2160101,0,40.788284,-76.554998,71409.4259400406,63902,83506.0872200217+0i,3426
42013306,42,Pennsylvania,PA,Somerset County,Shanksville,Shanksville,Borough,place,15560,814,510866,0,40.017351,-78.906921,100076.349447658,119317,73376.4434215448+0i,90
42013308,42,Pennsylvania,PA,Mercer County,Sharon,Sharon city,City,place,16146,724,9763135,0,41.233969,-80.499812,102076.940485463,81240,120999.827084881+0i,5995
42013310,42,Pennsylvania,PA,Allegheny County,Pittsburgh,Sharpsburg,Borough,place,15201,412,1239463,392604,40.493243,-79.921547,113997.16682689,79430,136248.235232906+0i,1611
42013312,42,Pennsylvania,PA,Berks County,Bernville,Shartlesville,CDP,place,19506,610,2309865,24050,40.516105,-76.101523,127749.577596274,90540,142125.866928084+0i,279
42013314,42,Pennsylvania,PA,Mercer County,Hadley,Sheakleyville,Borough,place,16130,724,508528,0,41.443826,-80.206704,88740.7423238271,92011,76003.5976469873+0i,65
42013316,42,Pennsylvania,PA,Warren County,Sheffield,Sheffield,CDP,place,16347,814,4596777,0,41.700947,-79.029695,79136.6862131099,81761,79525.4124265713+0i,448
42013318,42,Pennsylvania,PA,Schuylkill County,Shenandoah,Shenandoah,Borough,place,17976,570,3912980,172546,40.817081,-76.200667,50240.3045153551,42738,52553.632404881+0i,2066
42013320,42,Pennsylvania,PA,Schuylkill County,Mahanoy City,Sheppton,CDP,place,17948,570,143168,0,40.89603,-76.118709,63053.2366518439,76311,57654.4321901719+0i,61
42013322,42,Pennsylvania,PA,Berks County,Shillington,Shillington,Borough,place,19607,610,2578428,14623,40.302633,-75.967081,126284.797609522,97600,137777.087906289+0i,2290
42013324,42,Pennsylvania,PA,Potter County,Shinglehouse,Shinglehouse,Borough,place,16748,814,5423921,5022,41.966989,-78.190472,53234.7633365656,59762,0+30949.3798080562i,412
42013326,42,Pennsylvania,PA,Franklin County,Shippensburg,Shippensburg,Borough,place,17257,717,5154909,9329,40.048366,-77.52256,114077.143983394,300000,122897.43001212+0i,520
42013328,42,Pennsylvania,PA,Clarion County,Shippenville,Shippenville,Borough,place,16254,814,794181,0,41.252795,-79.463261,117809.617684673,300000,128513.959262226+0i,250
42013330,42,Pennsylvania,PA,Cumberland County,Camp Hill,Shiremanstown,Borough,place,17011,717,769091,0,40.222329,-76.955835,104054.432518915,89535,110190.085659767+0i,638
42013332,42,Pennsylvania,PA,Berks County,Shoemakersville,Shoemakersville,Borough,place,19555,610,1442499,59451,40.499901,-75.969774,111115.180143841,97020,117944.064900937+0i,598
42013334,42,Pennsylvania,PA,Cambria County,Sidman,Sidman,CDP,place,15955,814,2569283,0,40.32354,-78.752328,82940.8815587138,250000,56666.3528487549+0i,189
42013336,42,Pennsylvania,PA,Mifflin County,Reedsville,Siglerville,CDP,place,17084,717,307395,0,40.736848,-77.531856,71363.1363636362,300000,68565.3616127475+0i,42
42013338,42,Pennsylvania,PA,Bucks County,Perkasie,Silverdale,Borough,place,18944,215,1070767,973,40.346684,-75.271138,132654.208523673,300000,137463.164429435+0i,324
42013340,42,Pennsylvania,PA,Berks County,West Lawn,Sinking Spring,Borough,place,19609,610,3255383,8030,40.324692,-76.02253,126686.121178353,108281,135171.256724357+0i,1581
42013342,42,Pennsylvania,PA,Dauphin County,Harrisburg,Skyline View,CDP,place,17112,717,6922313,0,40.337621,-76.725558,147065.602263553,121911,152815.121951328+0i,1546
42013344,42,Pennsylvania,PA,Lehigh County,Slatington,Slatedale,CDP,place,18080,610,768567,5044,40.743873,-75.658519,64160.8383058852,300000,54896.8312353016+0i,210
42013346,42,Pennsylvania,PA,Westmoreland County,Export,Slickville,CDP,place,15632,724,1341229,0,40.462104,-79.518421,63651.3841558233,250000,0+56249.2639602637i,186
42013348,42,Pennsylvania,PA,Butler County,Slippery Rock,Slippery Rock,Borough,place,16057,724,4261636,0,41.069487,-80.057929,118745.540710913,98970,134096.514463719+0i,1206
42013350,42,Pennsylvania,PA,Washington County,Burgettstown,Slovan,CDP,place,15021,724,1520993,0,40.359525,-80.385017,55310.9887740604,46779,57124.4049626073+0i,186
42013352,42,Pennsylvania,PA,Indiana County,Dayton,Smicksburg,Borough,place,16222,814,378099,0,40.870133,-79.17133,70761.1029428088,72744,63125.5210482438+0i,15
42013354,42,Pennsylvania,PA,Westmoreland County,West Newton,Smithton,Borough,place,15089,724,264666,39500,40.153808,-79.741667,82480.5615481679,85370,80166.7497707993+0i,163
42013356,42,Pennsylvania,PA,Lancaster County,Lancaster,Smoketown,CDP,place,17602,717,1484166,37829,40.036195,-76.204465,74942.6456731261,250000,0+66642.4733206952i,119
42013358,42,Pennsylvania,PA,Lawrence County,New Middletown,S.N.P.J.,Borough,place,44442,330,1939623,72292,40.929,-80.496224,44504.2817322618,300000,35204.892842397+0i,9
42013360,42,Pennsylvania,PA,Northumberland County,Sunbury,Snydertown,Borough,place,17801,570,8938442,143806,40.873584,-76.678029,85446.4175528345,83870,80140.7785579416+0i,163
42013362,42,Pennsylvania,PA,Lancaster County,Paradise,Soudersburg,CDP,place,17562,717,2952208,36284,40.015329,-76.153609,67666.8127279018,250000,0+60727.2165245837i,257
42013364,42,Pennsylvania,PA,Armstrong County,New Bethlehem,South Bethlehem,Borough,place,16242,814,393851,0,40.999158,-79.33954,138250.125869657,92066,157549.095608596+0i,191
42013366,42,Pennsylvania,PA,Fayette County,Connellsville,South Connellsville,Borough,place,15425,724,4302192,173395,39.992517,-79.575415,74810.3963288807,70633,76079.9636000109+0i,715
42013368,42,Pennsylvania,PA,Westmoreland County,Greensburg,South Greensburg,Borough,place,15601,724,1830893,0,40.278198,-79.547435,107223.423975054,91461,117407.372018084+0i,998
42013370,42,Pennsylvania,PA,Cambria County,Johnstown,Southmont,Borough,place,15905,814,2718692,0,40.310826,-78.932702,136419.436501067,107158,148476.113730765+0i,994
42013372,42,Pennsylvania,PA,Allegheny County,South Park,South Park Township,CDP,place,15129,412,24009753,0,40.298944,-79.994384,128438.76210188,112812,134021.138074708+0i,5468
42013374,42,Pennsylvania,PA,Chester County,Pottstown,South Pottstown,CDP,place,19465,610,3945094,266017,40.235588,-75.662981,154425.597462517,155299,163940.603032757+0i,881
42013376,42,Pennsylvania,PA,Berks County,Laureldale,South Temple,CDP,place,19605,610,856775,2604,40.398813,-75.922542,152257.678571936,101251,167062.162067061+0i,606
42013378,42,Pennsylvania,PA,Washington County,Mc Donald,Southview,CDP,place,15057,724,2322672,0,40.332045,-80.255998,91078.2721478774,300000,82476.8278998755+0i,54
42013380,42,Pennsylvania,PA,Westmoreland County,Greensburg,Southwest Greensburg,Borough,place,15601,724,1014739,0,40.291869,-79.547813,88250.2436229265,82040,91855.1906535742+0i,979
42013382,42,Pennsylvania,PA,Crawford County,Spartansburg,Spartansburg,Borough,place,16434,814,1757352,77644,41.823237,-79.681817,75381.2689628536,69174,75033.2439059639+0i,141
42013384,42,Pennsylvania,PA,Bucks County,Quakertown,Spinnerstown,CDP,place,18951,215,4885779,19966,40.443089,-75.449123,152946.606944273,143777,157774.943270647+0i,633
42013386,42,Pennsylvania,PA,Chester County,Spring City,Spring City,Borough,place,19475,610,1987196,138794,40.176898,-75.546471,98878.2164531802,85530,106409.503024993+0i,1379
42013388,42,Pennsylvania,PA,York County,Spring Grove,Spring Grove,Borough,place,17362,717,2027980,0,39.880852,-76.86401,93421.7644402434,83446,96774.2539432396+0i,880
42013390,42,Pennsylvania,PA,Montgomery County,Ambler,Spring House,CDP,place,19002,215,6770037,12026,40.177157,-75.219516,211163.370316025,243122,213137.461686707+0i,1475
42013392,42,Pennsylvania,PA,Berks County,West Lawn,Springmont,CDP,place,19609,610,437456,0,40.32736,-76.00419,140996.090257121,98643,158089.442054689+0i,269
42013394,42,Pennsylvania,PA,Berks County,West Lawn,Spring Ridge,CDP,place,19609,610,2340718,0,40.353282,-75.989224,206290.733793528,300000,213679.960384268+0i,473
42013396,42,Pennsylvania,PA,Warren County,Warren,Starbrick,CDP,place,16365,814,3067797,299483,41.841445,-79.21284,61557.4093932316,300000,57782.180831367+0i,247
42013398,42,Pennsylvania,PA,Wayne County,Lakewood,Starrucca,Borough,place,18439,570,23090977,180187,41.890905,-75.449884,80047.6008260572,83461,74096.8449085402+0i,67
42013400,42,Pennsylvania,PA,Franklin County,Maugansville,State Line,CDP,place,21767,301,7091868,0,39.73293,-77.72469,99652.9132658727,89834,101397.076201521+0i,973
42013402,42,Pennsylvania,PA,Lancaster County,Denver,Stevens,CDP,place,17517,717,4032893,246,40.2153,-76.16931,59311.5758962918,55103,54275.7581257122+0i,214
42013404,42,Pennsylvania,PA,Lehigh County,Whitehall,Stiles,CDP,place,18052,610,556963,2219,40.666254,-75.50697,117198.875366058,300000,124639.910656249+0i,377
42013406,42,Pennsylvania,PA,Washington County,Perryopolis,Stockdale,Borough,place,15473,724,701990,95935,40.08302,-79.850922,116282.661963071,89865,134319.76840112+0i,185
42013408,42,Pennsylvania,PA,Mercer County,Stoneboro,Stoneboro,Borough,place,16153,724,7338836,268454,41.330364,-80.118136,69104.59641171,70955,64437.4063433901+0i,479
42013410,42,Pennsylvania,PA,York County,York,Stonybrook,CDP,place,17402,717,4163962,0,39.979897,-76.631712,118888.222432026,115720,114338.900833411+0i,812
